_id,area,baths_count,building_floors,date,district,flat_floor,neighborhood,price,rooms_count,warming_type
60bd3165b097b4e869d41f60,125 m2,Eşyalı Değil,5 Katlı,78 Gün Önce,Maltepe,2. Kat,Zümrütevler,205.000 TL,3,Kombi
60bd3168b097b4e869d41f61,120 m2,3 Katlı,null,2 Gün Önce,Kadıköy,1. Kat,Bostancı,595.000 TL,3,Kombi
60bd316db097b4e869d41f62,140 m2,Uygun,9 Katlı,3 Gün Önce,Kadıköy,2. Kat,Erenköy,1.375.000 TL,4,Kombi
60bd3170b097b4e869d41f63,135 m2,Uygun,6 Katlı,4 Gün Önce,Kadıköy,5. Kat,Erenköy,1.395.000 TL,4,Kombi
60bd3174b097b4e869d41f64,150 m2,Uygun,12 Katlı,3 Gün Önce,Kadıköy,10. Kat,Feneryolu,1.575.000 TL,4,Kombi
60bd3179b097b4e869d41f65,200 m2,Uygun,13 Katlı,19 Gün Önce,Kadıköy,13. Kat,Feneryolu,1.675.000 TL,5,Kombi
60bd317cb097b4e869d41f66,160 m2,Uygun,11 Katlı,25 Gün Önce,Kadıköy,2. Kat,Feneryolu,1.850.000 TL,4,Kombi
60bd317eb097b4e869d41f67,130 m2,Uygun,8 Katlı,27 Gün Önce,Kadıköy,5. Kat,Erenköy,1.870.000 TL,3,Kombi
60bd3181b097b4e869d41f68,160 m2,11 Katlı,null,10 Gün Önce,Kadıköy,10. Kat,Fenerbahçe,4.100.000 TL,4,Kombi
60bd3183b097b4e869d41f69,160 m2,Uygun,7 Katlı,3 Gün Önce,Kadıköy,7. Kat,Göztepe,1.995.000 TL,4,Kombi
60bd3185b097b4e869d41f6a,160 m2,Uygun,13 Katlı,16 Gün Önce,Kadıköy,4. Kat,Feneryolu,1.600.000 TL,4,Kombi
60bd3188b097b4e869d41f6b,120 m2,Uygun,3 Katlı,3 Gün Önce,Kadıköy,8. Kat,Erenköy,2.200.000 TL,4,Kombi
60bd3191b097b4e869d41f6c,150 m2,8 Katlı,null,5 Gün Önce,Kadıköy,4. Kat,Göztepe,2.575.000 TL,4,Kombi
60bd3193b097b4e869d41f6d,250 m2,Uygun,13 Katlı,5 Gün Önce,Kadıköy,13. Kat,Erenköy,3.700.000 TL,6,Kombi
60bd3197b097b4e869d41f6e,230 m2,Eşyalı Değil,3 Katlı,3 Gün Önce,Kadıköy,3. Kat,Erenköy,3.595.000 TL,5,Kombi
60bd3199b097b4e869d41f6f,209 m2,Uygun,12 Katlı,5 Gün Önce,Kadıköy,10. Kat,Caddebostan,4.250.000 TL,5,Kombi
60bd319cb097b4e869d41f70,180 m2,Uygun,22 Katlı,37 Gün Önce,Kadıköy,7. Kat,Erenköy,4.750.000 TL,4,Kombi
60bd319fb097b4e869d41f71,180 m2,Uygun,13 Katlı,5 Gün Önce,Kadıköy,12. Kat,Caddebostan,5.000.000 TL,5,Kombi
60bd31a3b097b4e869d41f72,330 m2,Uygun,10 Katlı,4 Gün Önce,Kadıköy,10. Kat,Fenerbahçe,6.900.000 TL,8,Kombi
60bd31a6b097b4e869d41f73,380 m2,10 Katlı,null,3 Gün Önce,Kadıköy,10. Kat,Göztepe,8.500.000 TL,7,Kombi
60bd31a9b097b4e869d41f74,120 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Beylikdüzü,Yüksek Giriş,Kavaklı,459.000 TL,3,Kombi
60bd31aeb097b4e869d41f75,130 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Kağıthane,4. Kat,Gültepe,510.000 TL,4,Kombi
60bd31b1b097b4e869d41f76,76 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Kağıthane,Bahçe Katı,Sultan Selim,299.000 TL,2,Kombi
60bd31b3b097b4e869d41f77,185 m2,4 Yaşında,null,3 Gün Önce,Esenyurt,3. Kat,Güzelyurt,539.000 TL,6,null
60bd31b6b097b4e869d41f78,140 m2,Uygun,15 Katlı,3 Gün Önce,Kadıköy,9. Kat,Erenköy,2.750.000 TL,4,Merkezi (Pay Ölçer)
60bd31b9b097b4e869d41f79,95 m2,Uygun,10 Katlı,3 Gün Önce,Eyüpsultan,10. Kat,Çırçır,519.000 TL,3,Kombi
60bd31bcb097b4e869d41f7a,110 m2,Uygun,4 Katlı,7 Gün Önce,Beylikdüzü,2. Kat,Yakuplu,450.000 TL,3,Kombi
60bd31bfb097b4e869d41f7b,110 m2,Uygun,11 Katlı,3 Gün Önce,Kartal,2. Kat,Esentepe,255.000 TL,4,Kombi
60bd31c2b097b4e869d41f7c,85 m2,Uygun,4 Katlı,295 Gün Önce,Bayrampaşa,Yarı Bodrum,Muratpaşa,175.000 TL,3,Soba
60bd31c5b097b4e869d41f7d,165 m2,Eşyalı Değil,5 Katlı,18 Gün Önce,Esenyurt,4. Kat,Güzelyurt,377.000 TL,6,Kombi
60bd31c8b097b4e869d41f7e,100 m2,Eşyalı Değil,8 Katlı,3 Gün Önce,Beylikdüzü,5. Kat,Cumhuriyet,380.000 TL,3,Kombi
60bd31d0b097b4e869d41f7f,85 m2,Uygun,5 Katlı,3 Gün Önce,Beylikdüzü,Bahçe Katı,Kavaklı,174.000 TL,4,Kombi
60bd31d3b097b4e869d41f80,110 m2,Uygun,5 Katlı,6 Gün Önce,Esenyurt,3. Kat,İnönü,348.500 TL,3,Kombi
60bd31d6b097b4e869d41f81,140 m2,2,5 Katlı,9 Gün Önce,Büyükçekmece,2. Kat,Atatürk,765.000 TL,4,Kombi
60bd31d8b097b4e869d41f82,120 m2,Eşyalı Değil,8 Katlı,3 Gün Önce,Kadıköy,1. Kat,Kozyatağı,785.000 TL,4,Merkezi
60bd31dab097b4e869d41f83,195 m2,4 Katlı,null,3 Gün Önce,Sarıyer,1. Kat,Tarabya,6.750.000 TL,5,Merkezi (Pay Ölçer)
60bd31deb097b4e869d41f84,220 m2,Uygun,13 Katlı,67 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.600.000 TL,5,Merkezi
60bd31e0b097b4e869d41f85,135 m2,Uygun,4 Katlı,12 Gün Önce,Beylikdüzü,Giriş Katı,Cumhuriyet,154.900 TL,4,Kombi
60bd31e3b097b4e869d41f86,105 m2,Uygun,6 Katlı,12 Gün Önce,Başakşehir,2. Kat,Bahçeşehir 2. Kısım,347.500 TL,3,Kombi
60bd31e5b097b4e869d41f87,105 m2,Uygun,6 Katlı,13 Gün Önce,Başakşehir,Kot 1,Bahçeşehir 2. Kısım,135.000 TL,3,Kombi
60bd31e7b097b4e869d41f88,78 m2,Eşyalı,40 Katlı,72 Gün Önce,Ataşehir,5. Kat,Yeni Sahra,570.000 TL,3,Merkezi (Pay Ölçer)
60bd31eab097b4e869d41f89,95 m2,Uygun,6 Katlı,3 Gün Önce,Avcılar,Yüksek Giriş,Mustafa Kemal Paşa,330.000 TL,3,Kombi
60bd31ecb097b4e869d41f8a,95 m2,Kombi,null,5 Gün Önce,Bakırköy,Giriş Katı,Zuhuratbaba,920.000 TL,3,null
60bd31eeb097b4e869d41f8b,100 m2,Uygun,6 Katlı,3 Gün Önce,Avcılar,Bahçe Katı,Mustafa Kemal Paşa,270.000 TL,3,Kombi
60bd31f1b097b4e869d41f8c,100 m2,Uygun,6 Katlı,3 Gün Önce,Avcılar,2. Kat,Mustafa Kemal Paşa,369.000 TL,3,Kombi
60bd31f4b097b4e869d41f8d,160 m2,Uygun değil,11 Katlı,4 Gün Önce,Çekmeköy,6. Kat,Sultançiftliği,850.000 TL,4,Kombi
60bd31f6b097b4e869d41f8e,140 m2,Uygun,6 Katlı,9 Gün Önce,Kadıköy,1. Kat,Suadiye,1.620.000 TL,4,Kombi
60bd31f8b097b4e869d41f8f,160 m2,Uygun,12 Katlı,9 Gün Önce,Kadıköy,Yüksek Giriş,Caddebostan,3.200.000 TL,5,Merkezi (Pay Ölçer)
60bd31fbb097b4e869d41f90,150 m2,Uygun,12 Katlı,9 Gün Önce,Kadıköy,2. Kat,Göztepe,2.950.000 TL,4,Kombi
60bd31feb097b4e869d41f91,125 m2,Uygun,10 Katlı,6 Gün Önce,Kadıköy,7. Kat,Suadiye,2.095.000 TL,4,Kombi
60bd320ab097b4e869d41f92,140 m2,Uygun,14 Katlı,5 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.650.000 TL,4,Merkezi (Pay Ölçer)
60bd320db097b4e869d41f93,135 m2,Eşyalı Değil,15 Katlı,5 Gün Önce,Kadıköy,12. Kat,Göztepe,3.450.000 TL,4,Kombi
60bd3214b097b4e869d41f94,135 m2,Uygun,9 Katlı,5 Gün Önce,Kadıköy,4. Kat,Göztepe,2.395.000 TL,4,Kombi
60bd3216b097b4e869d41f95,155 m2,Uygun,9 Katlı,19 Gün Önce,Kadıköy,1. Kat,Erenköy,2.950.000 TL,4,Kombi
60bd321ab097b4e869d41f96,160 m2,Uygun,11 Katlı,10 Gün Önce,Kadıköy,2. Kat,Feneryolu,1.850.000 TL,4,Kombi
60bd321db097b4e869d41f97,150 m2,Uygun,8 Katlı,10 Gün Önce,Kadıköy,4. Kat,Caddebostan,4.000.000 TL,4,Kombi
60bd3220b097b4e869d41f98,140 m2,Uygun,14 Katlı,4 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.650.000 TL,4,Merkezi (Pay Ölçer)
60bd3224b097b4e869d41f99,120 m2,Uygun,9 Katlı,4 Gün Önce,Kadıköy,4. Kat,Kozyatağı,1.345.000 TL,4,Merkezi
60bd3226b097b4e869d41f9a,260 m2,Eşyalı Değil,7 Katlı,4 Gün Önce,Kadıköy,7. Kat,Suadiye,5.950.000 TL,6,Kombi
60bd3229b097b4e869d41f9b,115 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Şişli,2. Kat,Eskişehir,940.000 TL,4,Kombi
60bd322cb097b4e869d41f9c,145 m2,Eşyalı Değil,6 Katlı,12 Gün Önce,Avcılar,3. Kat,Mustafa Kemal Paşa,477.000 TL,4,Kombi
60bd322fb097b4e869d41f9d,220 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Sarıyer,4. Kat,Zekeriyaköy,2.000.000 TL,5,Kombi
60bd3233b097b4e869d41f9e,120 m2,Uygun,4 Katlı,4 Gün Önce,Bahçelievler,3. Kat,Bahçelievler,1.050.000 TL,4,Kombi
60bd3235b097b4e869d41f9f,160 m2,Eşyalı Değil,4 Katlı,40 Gün Önce,Bahçelievler,3. Kat,Bahçelievler,2.100.000 TL,4,Kombi
60bd3238b097b4e869d41fa0,160 m2,Eşyalı,15 Katlı,34 Gün Önce,Beylikdüzü,6. Kat,Barış,330.000 TL,4,Merkezi
60bd323bb097b4e869d41fa1,120 m2,4 Yaşında,null,6 Gün Önce,Esenyurt,6. Kat,Zafer,600.000 TL,3,null
60bd323db097b4e869d41fa2,95 m2,Uygun,4 Katlı,4 Gün Önce,Esenyurt,Yüksek Giriş,Talatpaşa,249.000 TL,3,Kombi
60bd3240b097b4e869d41fa3,120 m2,Uygun,4 Katlı,4 Gün Önce,Esenyurt,1. Kat,Üçevler,368.500 TL,3,Kombi
60bd3242b097b4e869d41fa4,145 m2,Eşyalı Değil,7 Katlı,4 Gün Önce,Beşiktaş,6. Kat,Dikilitaş,1.600.000 TL,4,Merkezi
60bd324eb097b4e869d41fa5,95 m2,Eşyalı,5 Katlı,4 Gün Önce,Beşiktaş,Kot 1,Abbasağa,750.000 TL,2,Kombi
60bd3250b097b4e869d41fa6,110 m2,Eşyalı Değil,4 Katlı,180 Gün Önce,Beşiktaş,Bodrum ve Zemin,Vişnezade,550.000 TL,4,Kombi
60bd3253b097b4e869d41fa7,80 m2,Uygun,6 Katlı,12 Gün Önce,Beylikdüzü,2. Kat,Cumhuriyet,119.000 TL,2,Kombi
60bd3255b097b4e869d41fa8,200 m2,Uygun,10 Katlı,180 Gün Önce,Kadıköy,5. Kat,Erenköy,1.745.000 TL,5,Merkezi
60bd3258b097b4e869d41fa9,85 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Kağıthane,Yüksek Giriş,Sultan Selim,490.000 TL,3,Kombi
60bd325bb097b4e869d41faa,110 m2,Uygun,4 Katlı,31 Gün Önce,Beylikdüzü,Bahçe Katı,Cumhuriyet,135.000 TL,3,Kombi
60bd325db097b4e869d41fab,200 m2,Eşyalı Değil,4 Katlı,234 Gün Önce,Sarıyer,3. Kat,Tarabya,7.400.000 TL,5,Kombi
60bd325fb097b4e869d41fac,130 m2,Uygun,12 Katlı,4 Gün Önce,Kadıköy,6. Kat,Suadiye,2.185.000 TL,4,Merkezi (Pay Ölçer)
60bd3261b097b4e869d41fad,105 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Başakşehir,3. Kat,Bahçeşehir 2. Kısım,364.500 TL,3,Kombi
60bd3264b097b4e869d41fae,120 m2,50 Yaşında,null,458 Gün Önce,Beşiktaş,3. Kat,Bebek,25.000.000 TL,5,null
60bd3266b097b4e869d41faf,180 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Üsküdar,3. Kat,Bulgurlu,810.000 TL,6,Kombi
60bd3268b097b4e869d41fb0,110 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Esenyurt,Yüksek Giriş,Piri Reis,265.000 TL,4,Kombi
60bd326ab097b4e869d41fb1,220 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Esenyurt,6. Kat,Piri Reis,525.000 TL,6,Kombi
60bd326cb097b4e869d41fb2,280 m2,5 Yaşında,null,150 Gün Önce,Sarıyer,Bahçe Katı,Maden,5.450.000 TL,5,null
60bd326eb097b4e869d41fb3,200 m2,Uygun,13 Katlı,5 Gün Önce,Kadıköy,11. Kat,Caddebostan,9.000.000 TL,5,Kombi
60bd3271b097b4e869d41fb4,100 m2,Uygun,6 Katlı,5 Gün Önce,Esenyurt,2. Kat,Saadetdere,435.000 TL,3,Kombi
60bd3274b097b4e869d41fb5,80 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Sancaktepe,1. Kat,Osmangazi,280.000 TL,3,Kombi
60bd3276b097b4e869d41fb6,140 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Sancaktepe,Çatı Katı,Merve,355.000 TL,4,Kombi
60bd3279b097b4e869d41fb7,140 m2,Uygun,5 Katlı,5 Gün Önce,Esenyurt,3. Kat,Saadetdere,495.000 TL,4,Kombi
60bd3289b097b4e869d41fb8,110 m2,Uygun,6 Katlı,5 Gün Önce,Esenyurt,2. Kat,Balıkyolu,310.000 TL,3,Kombi
60bd328cb097b4e869d41fb9,100 m2,Uygun,6 Katlı,5 Gün Önce,Esenyurt,Ara Kat,Balıkyolu,265.000 TL,3,Kombi
60bd328fb097b4e869d41fba,130 m2,Uygun,6 Katlı,5 Gün Önce,Esenyurt,2. Kat,Ardıçlı,365.000 TL,4,Kombi
60bd3292b097b4e869d41fbb,95 m2,3 Katlı,null,5 Gün Önce,Eyüpsultan,2. Kat,Nişancı,460.000 TL,3,Soba
60bd3297b097b4e869d41fbc,75 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Maltepe,Giriş Katı,Çınar,539.000 TL,2,Kombi
60bd329ab097b4e869d41fbd,280 m2,Uygun,null,6 Gün Önce,Bakırköy,3. Kat,Ataköy 1. Kısım,5.000.000 TL,5,Merkezi
60bd329db097b4e869d41fbe,205 m2,3,5 Katlı,63 Gün Önce,Beşiktaş,3. Kat,Ortaköy,8.500.000 TL,5,Kombi
60bd32a0b097b4e869d41fbf,105 m2,Uygun,6 Katlı,8 Gün Önce,Çekmeköy,Giriş Katı,Ekşioğlu,259.000 TL,3,Kombi
60bd32a1b097b4e869d41fc0,145 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Çekmeköy,Giriş Katı,Ekşioğlu,269.000 TL,4,Kombi
60bd32a4b097b4e869d41fc1,120 m2,2,6 Katlı,10 Gün Önce,Beşiktaş,6. Kat,Gayrettepe,1.350.000 TL,3,Merkezi
60bd32a6b097b4e869d41fc2,95 m2,Eşyalı Değil,8 Katlı,6 Gün Önce,Beşiktaş,Kot 1,Gayrettepe,850.000 TL,3,Merkezi
60bd32a8b097b4e869d41fc3,95 m2,Kombi,null,5 Gün Önce,Şişli,Bahçe Katı,Feriköy,310.000 TL,3,null
60bd32aab097b4e869d41fc4,80 m2,Eşyalı Değil,8 Katlı,37 Gün Önce,Ataşehir,Bahçe Katı,İçerenköy,430.000 TL,2,Kombi
60bd32acb097b4e869d41fc5,160 m2,Eşyalı Değil,6 Katlı,228 Gün Önce,Ataşehir,2. Kat,İçerenköy,715.000 TL,4,Kombi
60bd32afb097b4e869d41fc6,270 m2,Uygun,12 Katlı,5 Gün Önce,Kadıköy,10. Kat,Fenerbahçe,9.000.000 TL,5,Merkezi (Pay Ölçer)
60bd32b1b097b4e869d41fc7,160 m2,Eşyalı Değil,5 Katlı,13 Gün Önce,Şişli,2. Kat,Halide Edip Adıvar,1.250.000 TL,5,Kombi
60bd32b4b097b4e869d41fc8,100 m2,Eşyalı Değil,4 Katlı,18 Gün Önce,Ataşehir,2. Kat,Esatpaşa,550.000 TL,3,Kombi
60bd32b6b097b4e869d41fc9,75 m2,Eşyalı Değil,14 Katlı,82 Gün Önce,Başakşehir,8. Kat,Bahçeşehir 2. Kısım,137.000 TL,2,Merkezi (Pay Ölçer)
60bd32b9b097b4e869d41fca,90 m2,Uygun,5 Katlı,6 Gün Önce,Çekmeköy,Bahçe Katı,Ekşioğlu,339.000 TL,3,Kombi
60bd32c1b097b4e869d41fcb,88 m2,Eşyalı Değil,5 Katlı,59 Gün Önce,Sarıyer,Bahçe Katı,Zekeriyaköy,1.050.000 TL,3,Merkezi (Pay Ölçer)
60bd32c3b097b4e869d41fcc,145 m2,5 Yaşında,null,7 Gün Önce,Esenyurt,Yüksek Giriş,Pınar,335.000 TL,4,null
60bd32c6b097b4e869d41fcd,70 m2,1,30 Katlı,18 Gün Önce,Beylikdüzü,7. Kat,Cumhuriyet,204.900 TL,2,Kombi
60bd32c8b097b4e869d41fce,105 m2,Eşyalı Değil,6 Katlı,18 Gün Önce,Esenyurt,Bahçe Katı,Güzelyurt,139.900 TL,3,Kombi
60bd32cab097b4e869d41fcf,145 m2,Uygun,6 Katlı,14 Gün Önce,Başakşehir,2. Kat,Bahçeşehir 2. Kısım,455.000 TL,4,Kombi
60bd32ceb097b4e869d41fd0,130 m2,Eşyalı Değil,5 Katlı,18 Gün Önce,Beylikdüzü,Zemin,Cumhuriyet,154.900 TL,4,Kombi
60bd32d0b097b4e869d41fd1,90 m2,Uygun,5 Katlı,6 Gün Önce,Esenyurt,Bahçe Katı,İnönü,124.000 TL,2,Kombi
60bd32d2b097b4e869d41fd2,250 m2,Eşyalı Değil,6 Katlı,139 Gün Önce,Şişli,Bahçe Katı,Harbiye,4.500.000 TL,4,Merkezi
60bd32d5b097b4e869d41fd3,130 m2,2,23 Katlı,7 Gün Önce,Eyüpsultan,4. Kat,Güzeltepe,1.975.000 TL,3,Merkezi (Pay Ölçer)
60bd32d9b097b4e869d41fd4,80 m2,Uygun,3 Katlı,6 Gün Önce,Fatih,Kot 2,Şehremini,450.000 TL,3,Kombi
60bd32dbb097b4e869d41fd5,146 m2,Uygun,4 Katlı,6 Gün Önce,Beşiktaş,Bahçe Katı,Bebek,2.800.000 TL,4,Kombi
60bd32ddb097b4e869d41fd6,165 m2,Uygun,4 Katlı,261 Gün Önce,Beşiktaş,1. Kat,Ulus,8.250.000 TL,4,Merkezi
60bd32dfb097b4e869d41fd7,100 m2,Uygun,4 Katlı,12 Gün Önce,Avcılar,Bahçe Katı,Mustafa Kemal Paşa,144.500 TL,3,Kombi
60bd32e1b097b4e869d41fd8,105 m2,Eşyalı Değil,9 Katlı,20 Gün Önce,Pendik,8. Kat,Güllü Bağlar,650.000 TL,3,Merkezi
60bd32e4b097b4e869d41fd9,90 m2,Uygun,6 Katlı,12 Gün Önce,Avcılar,2. Kat,Mustafa Kemal Paşa,193.500 TL,3,Kombi
60bd32e6b097b4e869d41fda,90 m2,Eşyalı Değil,4 Katlı,8 Gün Önce,Bağcılar,1. Kat,Demirkapı,460.000 TL,3,Kombi
60bd32e8b097b4e869d41fdb,150 m2,Eşyalı Değil,10 Katlı,9 Gün Önce,Kadıköy,5. Kat,Göztepe,3.300.000 TL,4,Kombi
60bd32ebb097b4e869d41fdc,110 m2,5 Katlı,null,284 Gün Önce,Küçükçekmece,Giriş Katı,Cumhuriyet,300.000 TL,4,Merkezi (Pay Ölçer)
60bd32edb097b4e869d41fdd,58 m2,Uygun,18 Katlı,6 Gün Önce,Maltepe,13. Kat,Cevizli,590.000 TL,2,Merkezi (Pay Ölçer)
60bd32f5b097b4e869d41fde,108 m2,Eşyalı,18 Katlı,6 Gün Önce,Maltepe,13. Kat,Cevizli,1.065.000 TL,3,Merkezi (Pay Ölçer)
60bd32f8b097b4e869d41fdf,135 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Maltepe,4. Kat,Küçükyalı,585.000 TL,4,Kombi
60bd32fbb097b4e869d41fe0,96 m2,1,9 Katlı,16 Gün Önce,Pendik,1. Kat,Fevzi Çakmak,775.000 TL,3,Merkezi (Pay Ölçer)
60bd32fdb097b4e869d41fe1,280 m2,Uygun,4 Katlı,Bugün,Bakırköy,1. Kat,Şenlikköy,4.000.000 TL,5,Kombi
60bd3300b097b4e869d41fe2,135 m2,Eşyalı Değil,5 Katlı,Bugün,Sarıyer,4. Kat,Pınar,7.100.000 TL,3,Kombi
60bd3303b097b4e869d41fe3,650 m2,Uygun,4 Katlı,Bugün,Bakırköy,Villa Katı,Şenlikköy,18.600.000 TL,12,Kombi
60bd3305b097b4e869d41fe4,155 m2,Uygun,9 Katlı,Bugün,Kadıköy,Yüksek Giriş,Erenköy,1.475.000 TL,4,Merkezi
60bd3308b097b4e869d41fe5,150 m2,Uygun,5 Katlı,Bugün,Şişli,5. Kat,Esentepe,1.325.000 TL,5,Kombi
60bd330bb097b4e869d41fe6,160 m2,Eşyalı Değil,12 Katlı,Bugün,Beylikdüzü,11. Kat,Adnan Kahveci,890.000 TL,3,Kombi
60bd330db097b4e869d41fe7,240 m2,Eşyalı Değil,1 Katlı,Bugün,Bakırköy,4. Kat,Şenlikköy,8.750.000 TL,5,Kombi
60bd3310b097b4e869d41fe8,120 m2,Eşyalı,7 Katlı,Bugün,Beylikdüzü,7. Kat,Adnan Kahveci,1.050.000 TL,3,Merkezi (Pay Ölçer)
60bd3313b097b4e869d41fe9,260 m2,Uygun,4 Katlı,Bugün,Bakırköy,1. Kat,Şenlikköy,4.900.000 TL,5,Kombi
60bd3315b097b4e869d41fea,190 m2,Uygun,14 Katlı,Bugün,Kadıköy,12. Kat,Fenerbahçe,5.650.000 TL,5,Merkezi (Pay Ölçer)
60bd3317b097b4e869d41feb,95 m2,Eşyalı Değil,6 Katlı,Bugün,Beşiktaş,Bahçe Katı,Mecidiye,850.000 TL,3,Kombi
60bd331ab097b4e869d41fec,90 m2,Eşyalı Değil,5 Katlı,Bugün,Gaziosmanpaşa,Bahçe Katı,Karadeniz,195.000 TL,3,Kombi
60bd331cb097b4e869d41fed,185 m2,Eşyalı Değil,6 Katlı,Bugün,Kağıthane,Çatı Katı,Şirintepe,680.000 TL,5,Kombi
60bd331eb097b4e869d41fee,62 m2,1,10 Katlı,Bugün,Kartal,3. Kat,Topselvi,464.000 TL,2,Merkezi (Pay Ölçer)
60bd3320b097b4e869d41fef,240 m2,Eşyalı Değil,8 Katlı,Bugün,Kadıköy,7. Kat,Suadiye,3.990.000 TL,5,Kombi
60bd3322b097b4e869d41ff0,200 m2,Eşyalı Değil,13 Katlı,Bugün,Kadıköy,5. Kat,Erenköy,2.250.000 TL,5,Merkezi
60bd332ab097b4e869d41ff1,110 m2,1,8 Katlı,Bugün,Beylikdüzü,3. Kat,Adnan Kahveci,760.000 TL,3,Merkezi (Pay Ölçer)
60bd332db097b4e869d41ff2,350 m2,Uygun,3 Katlı,Bugün,Bakırköy,2. Kat,Şenlikköy,7.000.000 TL,7,Kombi
60bd332fb097b4e869d41ff3,90 m2,Eşyalı Değil,3 Katlı,Bugün,Sultangazi,2. Kat,Yunus Emre,395.000 TL,3,Kombi
60bd3332b097b4e869d41ff4,175 m2,Eşyalı,4 Katlı,Bugün,Beşiktaş,3. Kat,Arnavutköy,8.450.000 TL,4,Kombi
60bd3334b097b4e869d41ff5,140 m2,Uygun,15 Katlı,Bugün,Kadıköy,12. Kat,Göztepe,3.450.000 TL,4,Kombi
60bd3337b097b4e869d41ff6,180 m2,Eşyalı Değil,20 Katlı,Bugün,Kadıköy,7. Kat,Erenköy,4.750.000 TL,4,Merkezi (Pay Ölçer)
60bd3339b097b4e869d41ff7,170 m2,Eşyalı Değil,6 Katlı,Bugün,Eyüpsultan,Çatı Katı,Güzeltepe,655.000 TL,5,Kombi
60bd333cb097b4e869d41ff8,220 m2,Uygun,3 Katlı,Bugün,Bakırköy,Bahçe Katı,Şenlikköy,3.500.000 TL,5,Kombi
60bd333eb097b4e869d41ff9,95 m2,Eşyalı Değil,4 Katlı,Bugün,Kartal,1. Kat,Topselvi,463.000 TL,3,Kombi
60bd3340b097b4e869d41ffa,120 m2,3 Katlı,null,Bugün,Beyoğlu,3. Kat,Şahkulu,2.500.000 TL,3,Kombi
60bd3342b097b4e869d41ffb,120 m2,Uygun,4 Katlı,Bugün,Büyükçekmece,1. Kat,Pınartepe,1.350.000 TL,4,Kombi
60bd3344b097b4e869d41ffc,135 m2,Eşyalı Değil,5 Katlı,Bugün,Beylikdüzü,Bahçe Katı,Adnan Kahveci,649.000 TL,4,Kombi
60bd3346b097b4e869d41ffd,175 m2,Eşyalı Değil,4 Katlı,Bugün,Beşiktaş,Kot 2,Abbasağa,770.000 TL,5,Merkezi
60bd3348b097b4e869d41ffe,85 m2,Eşyalı Değil,5 Katlı,Bugün,Gaziosmanpaşa,Yüksek Giriş,Sarıgöl,380.000 TL,3,Kombi
60bd334ab097b4e869d41fff,330 m2,Eşyalı Değil,13 Katlı,Bugün,Beylikdüzü,12. Kat,Adnan Kahveci,1.799.000 TL,6,Merkezi
60bd334cb097b4e869d42000,143 m2,Uygun,5 Katlı,Bugün,Beşiktaş,4. Kat,Levazım,7.000.000 TL,3,Merkezi (Pay Ölçer)
60bd334fb097b4e869d42001,500 m2,Uygun,4 Katlı,Bugün,Bakırköy,Villa Katı,Şenlikköy,10.000.000 TL,8,Kombi
60bd3351b097b4e869d42002,135 m2,Eşyalı Değil,4 Katlı,Bugün,Beşiktaş,1. Kat,Ulus,3.500.000 TL,4,Merkezi
60bd3353b097b4e869d42003,90 m2,3 Katlı,null,Bugün,Eyüpsultan,1. Kat,Mimar Sinan,870.000 TL,3,Kombi
60bd335bb097b4e869d42004,85 m2,Eşyalı Değil,5 Katlı,Bugün,Çatalca,Yüksek Giriş,Ferhatpaşa,315.000 TL,3,Kombi
60bd335db097b4e869d42005,330 m2,Eşyalı Değil,3 Katlı,Bugün,Sarıyer,Bahçe Katı,İstinye,16.900.000 TL,5,Kombi
60bd335fb097b4e869d42006,166 m2,1,6 Katlı,Bugün,Beşiktaş,6. Kat,Etiler,8.500.000 TL,3,Merkezi
60bd3361b097b4e869d42007,150 m2,Uygun,10 Katlı,Bugün,Kadıköy,7. Kat,Suadiye,2.750.000 TL,4,Kombi
60bd3363b097b4e869d42008,90 m2,3 Katlı,null,Bugün,Eyüpsultan,Bahçe Katı,Mimar Sinan,670.000 TL,3,Kombi
60bd3366b097b4e869d42009,110 m2,Uygun,3 Katlı,Bugün,Bakırköy,Bahçe Katı,Şenlikköy,1.475.000 TL,3,Kombi
60bd3368b097b4e869d4200a,65 m2,Uygun,6 Katlı,Bugün,Eyüpsultan,2. Kat,Mithatpaşa,675.000 TL,2,Merkezi
